flight_prices,company_names,dep_city,arrival_city,transfer_stops,duration_of_flight,additional_info,booking_dates,travel_dates,Dep_Time,Arrival_Time
260,Lufthansa,Paris,Berlin,1 stop,3h 25m ,Economy Light,12/10/2022,18/10/2022,06:40,10:05
267,Lufthansa,Paris,Berlin,1 stop,3h 25m ,Economy Light,12/10/2022,19/10/2022,07:30,10:55
170,easyJet,Paris,Berlin,1 stop,4h 40m ,Standard,12/10/2022,12/10/2022,07:15,11:55
263,Lufthansa,Paris,Berlin,1 stop,3h 40m ,Economy Light,12/10/2022,13/10/2022,14:25,18:05
215,Austrian Airlines,Paris,Berlin,1 stop,4h 20m ,Economy Light,12/10/2022,14/10/2022,10:00,14:20
74,easyJet,Paris,Berlin,non-stop,1h 45m ,Standard,12/10/2022,15/10/2022,06:50,08:35
66,Deutsche Bahn,Paris,Berlin,2 stops,8h 29m ,,12/10/2022,16/10/2022,15:55,00:24
130,Transavia France,Paris,Berlin,non-stop,1h 55m ,Economy,12/10/2022,17/10/2022,18:20,20:15
137,easyJet,Paris,Berlin,non-stop,1h 45m ,Standard,12/10/2022,18/10/2022,20:30,22:15
131,easyJet,Paris,Berlin,non-stop,1h 50m ,Standard,12/10/2022,19/10/2022,12:55,14:45
137,easyJet,Paris,Berlin,non-stop,1h 50m ,Standard,12/10/2022,12/10/2022,17:45,19:35
262,Air France,Paris,Berlin,non-stop,1h 45m ,Light,12/10/2022,13/10/2022,20:55,22:40
235,Brussels Airlines,Paris,Berlin,1 stop,3h 15m ,,12/10/2022,14/10/2022,07:35,10:50
345,Air France,Paris,Berlin,non-stop,1h 40m ,Light,12/10/2022,15/10/2022,18:00,19:40
346,Air France,Paris,Berlin,non-stop,1h 45m ,Light,12/10/2022,16/10/2022,07:20,09:05
216,Lufthansa,Paris,Berlin,1 stop,3h 25m ,Economy Light,12/10/2022,17/10/2022,06:40,10:05
232,Lufthansa,Paris,Berlin,1 stop,3h 40m ,Economy Light,12/10/2022,18/10/2022,14:25,18:05
224,SWISS,Paris,Berlin,1 stop,4h 20m ,Economy,12/10/2022,19/10/2022,09:50,14:10
272,SWISS,Paris,Berlin,1 stop,3h 55m ,Economy,12/10/2022,12/10/2022,15:00,18:55
250,Lufthansa,Paris,Berlin,1 stop,4h 00m ,Economy Light,12/10/2022,13/10/2022,18:25,22:25
164,Norwegian,Paris,Oslo,non-stop,2h 20m ,LowFare,12/10/2022,14/10/2022,11:45,14:05
158,Flyr,Paris,Oslo,non-stop,2h 25m ,,12/10/2022,15/10/2022,11:15,13:40
127,"Vueling, Flyr ",Paris,Oslo,1 stop,8h 30m ,Economy,12/10/2022,16/10/2022,12:30,21:00
155,Norwegian,Paris,Oslo,non-stop,2h 20m ,LowFare,12/10/2022,17/10/2022,11:45,14:05
305,Scandinavian Airlines,Paris,Oslo,non-stop,2h 20m ,,12/10/2022,18/10/2022,14:00,16:20
188,Finnair,Paris,Oslo,1 stop,4h 55m ,Economy Light,12/10/2022,19/10/2022,07:30,12:25
188,Finnair,Paris,Oslo,1 stop,5h 05m ,Economy Light,12/10/2022,12/10/2022,15:10,20:15
230,Lufthansa,Paris,Oslo,1 stop,3h 55m ,Economy Light,12/10/2022,13/10/2022,19:30,23:25
188,Finnair,Paris,Oslo,1 stop,5h 45m ,Economy Light,12/10/2022,14/10/2022,10:50,16:35
230,Lufthansa,Paris,Oslo,1 stop,5h 00m ,Economy Light,12/10/2022,15/10/2022,18:25,23:25
227,SWISS,Paris,Oslo,1 stop,5h 40m ,Economy,12/10/2022,16/10/2022,07:35,13:15
413,Air France,Paris,Oslo,non-stop,2h 20m ,Light,12/10/2022,17/10/2022,20:55,23:15
194,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 00m ,Standard,12/10/2022,18/10/2022,07:00,12:00
362,Scandinavian Airlines,Paris,Oslo,1 stop,3h 45m ,,12/10/2022,19/10/2022,14:30,18:15
207,"Vueling, Norwegian ",Paris,Oslo,1 stop,5h 40m ,Economy,12/10/2022,12/10/2022,12:30,18:10
234,"Vueling, Norwegian ",Paris,Oslo,1 stop,5h 25m ,Economy,12/10/2022,13/10/2022,07:00,12:25
229,Wizz Air,Paris,Oslo,1 stop,5h 35m ,Economy,12/10/2022,14/10/2022,09:15,14:50
152,LOT,Paris,Oslo,1 stop,8h 10m ,Economy,12/10/2022,15/10/2022,10:45,18:55
194,Flyr,Paris,Oslo,non-stop,2h 25m ,,12/10/2022,16/10/2022,11:15,13:40
137,LOT,Paris,Oslo,1 stop,8h 10m ,Economy,12/10/2022,17/10/2022,10:45,18:55
327,Scandinavian Airlines,Paris,Oslo,non-stop,2h 25m ,,12/10/2022,18/10/2022,14:00,16:25
228,Lufthansa,Paris,Oslo,1 stop,3h 55m ,Economy Light,12/10/2022,19/10/2022,19:30,23:25
188,Finnair,Paris,Oslo,1 stop,4h 55m ,Economy Light,12/10/2022,12/10/2022,07:30,12:25
524,Air France,Paris,Oslo,non-stop,2h 20m ,Light,12/10/2022,13/10/2022,20:55,23:15
228,Lufthansa,Paris,Oslo,1 stop,5h 00m ,Economy Light,12/10/2022,14/10/2022,18:25,23:25
239,Finnair,Paris,Oslo,1 stop,5h 05m ,Economy Light,12/10/2022,15/10/2022,15:10,20:15
362,Scandinavian Airlines,Paris,Oslo,1 stop,4h 25m ,,12/10/2022,16/10/2022,19:45,00:10
344,SWISS,Paris,Oslo,1 stop,4h 45m ,Economy,12/10/2022,17/10/2022,07:35,12:20
355,Scandinavian Airlines,Paris,Oslo,1 stop,4h 45m ,,12/10/2022,18/10/2022,10:40,15:25
278,Finnair,Paris,Oslo,1 stop,5h 45m ,Economy Light,12/10/2022,19/10/2022,10:50,16:35
219,Wizz Air,Paris,Oslo,1 stop,5h 25m ,Economy,12/10/2022,12/10/2022,09:20,14:45
314,Norwegian,Paris,Oslo,1 stop,5h 30m ,Flex,12/10/2022,13/10/2022,13:30,19:00
676,Air France,Paris,Oslo,non-stop,2h 15m ,Light,12/10/2022,14/10/2022,14:25,16:40
241,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 35m ,Standard,12/10/2022,15/10/2022,18:15,23:50
243,SWISS,Paris,Oslo,1 stop,5h 40m ,Economy,12/10/2022,16/10/2022,07:35,13:15
382,Norwegian,Paris,Oslo,non-stop,2h 20m ,Flex,12/10/2022,17/10/2022,11:05,13:25
123,"Vueling, Vy ",Paris,Oslo,1 stop,13h 10m ,Economy,12/10/2022,18/10/2022,07:40,20:50
233,SWISS,Paris,Oslo,1 stop,5h 40m ,Economy,12/10/2022,19/10/2022,07:35,13:15
288,Finnair,Paris,Oslo,1 stop,5h 45m ,Economy Light,12/10/2022,12/10/2022,10:50,16:35
214,British Airways,Paris,Oslo,1 stop,7h 15m ,Plus,12/10/2022,13/10/2022,08:55,16:10
319,"Vueling, Scandinavian Airlines ",Paris,Oslo,1 stop,5h 10m ,Economy,12/10/2022,14/10/2022,06:15,11:25
295,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 15m ,Standard,12/10/2022,15/10/2022,07:10,12:25
676,Air France,Paris,Oslo,non-stop,2h 20m ,Light,12/10/2022,16/10/2022,20:55,23:15
265,"Vueling, Flyr ",Paris,Oslo,1 stop,6h 10m ,Economy,12/10/2022,17/10/2022,07:40,13:50
430,Lufthansa,Paris,Oslo,1 stop,5h 00m ,Economy Light,12/10/2022,18/10/2022,10:30,15:30
281,"Vueling, Wideroe ",Paris,Oslo,1 stop,6h 05m ,Economy,12/10/2022,19/10/2022,06:15,12:20
552,Scandinavian Airlines,Paris,Oslo,1 stop,4h 05m ,,12/10/2022,12/10/2022,13:25,17:30
181,LOT,Paris,Oslo,1 stop,8h 10m ,Economy,12/10/2022,13/10/2022,10:45,18:55
311,Vueling,Paris,Oslo,1 stop,6h 30m ,Economy,12/10/2022,14/10/2022,14:10,20:40
242,"easyJet, Scandinavian Airlines ",Paris,Oslo,1 stop,6h 20m ,Standard,12/10/2022,15/10/2022,07:10,13:30
490,Finnair,Paris,Oslo,1 stop,4h 55m ,Economy Light,12/10/2022,16/10/2022,07:30,12:25
256,Flyr,Paris,Oslo,non-stop,2h 25m ,,12/10/2022,17/10/2022,12:15,14:40
187,"Ryanair, Vy ",Paris,Oslo,2 stops,11h 25m ,Standard,12/10/2022,18/10/2022,13:35,01:00
392,Scandinavian Airlines,Paris,Oslo,non-stop,2h 15m ,,12/10/2022,19/10/2022,19:40,21:55
362,Scandinavian Airlines,Paris,Oslo,1 stop,4h 05m ,,12/10/2022,12/10/2022,20:05,00:10
441,Finnair,Paris,Oslo,1 stop,4h 55m ,Economy Light,12/10/2022,13/10/2022,07:30,12:25
805,Air France,Paris,Oslo,non-stop,2h 20m ,Business Flex,12/10/2022,14/10/2022,20:55,23:15
490,Finnair,Paris,Oslo,1 stop,5h 05m ,Economy Light,12/10/2022,15/10/2022,15:10,20:15
423,SWISS,Paris,Oslo,1 stop,5h 40m ,Economy,12/10/2022,16/10/2022,07:35,13:15
334,Wizz Air,Paris,Oslo,1 stop,5h 45m ,Economy,12/10/2022,17/10/2022,09:05,14:50
380,"Vueling, Norwegian ",Paris,Oslo,1 stop,5h 35m ,Economy,12/10/2022,18/10/2022,07:00,12:35
383,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 20m ,Standard,12/10/2022,19/10/2022,07:15,12:35
404,"Ryanair, Wizz Air ",Paris,Oslo,1 stop,5h 40m ,Standard,12/10/2022,12/10/2022,16:20,22:00
653,KLM,Paris,Oslo,1 stop,4h 10m ,Light,12/10/2022,13/10/2022,11:45,15:55
653,"Air France, KLM ",Paris,Oslo,1 stop,4h 10m ,Light,12/10/2022,14/10/2022,11:45,15:55
401,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 50m ,Standard,12/10/2022,15/10/2022,08:30,14:20
692,Air France,Paris,Oslo,1 stop,4h 10m ,Light,12/10/2022,16/10/2022,11:45,15:55
227,Lufthansa,Paris,Oslo,1 stop,7h 50m ,Economy Light,12/10/2022,17/10/2022,14:25,22:15
250,Flyr,Paris,Oslo,non-stop,2h 25m ,,12/10/2022,18/10/2022,16:05,18:30
87,Wizz Air,Paris,Oslo,1 stop,10h 10m ,Economy,12/10/2022,19/10/2022,21:30,07:40
165,Finnair,Paris,Oslo,1 stop,4h 55m ,Economy Light,12/10/2022,12/10/2022,07:30,12:25
188,Finnair,Paris,Oslo,1 stop,5h 05m ,Economy Light,12/10/2022,13/10/2022,15:10,20:15
358,Scandinavian Airlines,Paris,Oslo,non-stop,2h 20m ,,12/10/2022,14/10/2022,14:00,16:20
301,Scandinavian Airlines,Paris,Oslo,1 stop,4h 25m ,,12/10/2022,15/10/2022,19:45,00:10
313,Scandinavian Airlines,Paris,Oslo,1 stop,4h 45m ,,12/10/2022,16/10/2022,10:40,15:25
264,"Vueling, Eurowings ",Paris,Oslo,1 stop,4h 40m ,Economy,12/10/2022,17/10/2022,07:10,11:50
375,Scandinavian Airlines,Paris,Oslo,1 stop,3h 45m ,,12/10/2022,18/10/2022,14:30,18:15
270,"Thalys, Flyr ",Paris,Oslo,1 stop,5h 55m ,,12/10/2022,19/10/2022,16:25,22:20
242,Wizz Air,Paris,Oslo,1 stop,5h 25m ,Economy,12/10/2022,12/10/2022,09:20,14:45
221,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 20m ,Standard,12/10/2022,13/10/2022,06:05,11:25
165,Finnair,Paris,Oslo,1 stop,7h 55m ,Economy Light,12/10/2022,14/10/2022,12:20,20:15
223,Ryanair,Paris,Oslo,1 stop,6h 00m ,Standard,12/10/2022,15/10/2022,09:30,15:30
302,Scandinavian Airlines,Paris,Oslo,1 stop,5h 35m ,,12/10/2022,16/10/2022,11:00,16:35
301,Scandinavian Airlines,Paris,Oslo,1 stop,5h 45m ,,12/10/2022,17/10/2022,14:30,20:15
226,Scandinavian Airlines,Paris,Oslo,non-stop,2h 20m ,,12/10/2022,18/10/2022,14:00,16:20
40,Ryanair,Paris,Oslo,2 stops,15h 25m ,Standard,12/10/2022,19/10/2022,16:20,07:45
242,Norwegian,Paris,Oslo,non-stop,2h 20m ,Flex,12/10/2022,12/10/2022,12:00,14:20
165,Finnair,Paris,Oslo,1 stop,4h 55m ,Economy Light,12/10/2022,13/10/2022,07:30,12:25
170,"Vueling, Norwegian ",Paris,Oslo,1 stop,4h 25m ,Economy,12/10/2022,14/10/2022,13:45,18:10
163,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 20m ,Standard,12/10/2022,15/10/2022,06:05,11:25
212,Finnair,Paris,Oslo,1 stop,5h 45m ,Economy Light,12/10/2022,16/10/2022,10:50,16:35
103,"Vueling, Norse Atlantic Airways ",Paris,Oslo,1 stop,8h 20m ,Economy,12/10/2022,17/10/2022,07:00,15:20
282,Scandinavian Airlines,Paris,Oslo,1 stop,3h 45m ,,12/10/2022,18/10/2022,14:30,18:15
220,Norwegian,Paris,Oslo,1 stop,5h 30m ,LowFare,12/10/2022,19/10/2022,13:30,19:00
166,"Vueling, Norwegian ",Paris,Oslo,1 stop,6h 35m ,Economy,12/10/2022,12/10/2022,13:45,20:20
151,"easyJet, Norwegian ",Paris,Oslo,1 stop,6h 20m ,Standard,12/10/2022,13/10/2022,11:50,18:10
153,"Vueling, Norwegian ",Paris,Oslo,1 stop,7h 45m ,Economy,12/10/2022,14/10/2022,13:45,21:30
248,Lufthansa,Paris,Oslo,1 stop,4h 45m ,Economy Light,12/10/2022,15/10/2022,07:30,12:15
116,"easyJet, Norse Atlantic Airways ",Paris,Oslo,1 stop,8h 00m ,Standard,12/10/2022,16/10/2022,07:20,15:20
200,Brussels Airlines,Paris,Oslo,1 stop,7h 15m ,,12/10/2022,17/10/2022,09:55,17:10
186,Norwegian,Paris,Oslo,non-stop,2h 20m ,LowFare,12/10/2022,18/10/2022,22:30,00:50
174,Norwegian,Paris,Oslo,non-stop,2h 20m ,LowFare,12/10/2022,19/10/2022,22:30,00:50
93,"Vueling, Norse Atlantic Airways ",Paris,Oslo,1 stop,8h 10m ,Economy,12/10/2022,12/10/2022,07:00,15:10
146,Finnair,Paris,Oslo,1 stop,5h 45m ,Economy Light,12/10/2022,13/10/2022,10:50,16:35
144,"Vueling, Scandinavian Airlines ",Paris,Oslo,1 stop,4h 55m ,Economy,12/10/2022,14/10/2022,07:10,12:05
230,SWISS,Paris,Oslo,1 stop,4h 45m ,Economy,12/10/2022,15/10/2022,07:35,12:20
121,"Vueling, Scandinavian Airlines ",Paris,Oslo,1 stop,6h 00m ,Economy,12/10/2022,16/10/2022,07:10,13:10
151,"Ryanair, Scandinavian Airlines ",Paris,Oslo,1 stop,5h 30m ,Standard,12/10/2022,17/10/2022,09:30,15:00
178,"Vueling, Wideroe ",Paris,Oslo,1 stop,5h 05m ,Economy,12/10/2022,18/10/2022,07:10,12:15
139,"Transavia, Norwegian ",Paris,Oslo,1 stop,5h 55m ,LowFare,12/10/2022,19/10/2022,13:05,19:00
392,Scandinavian Airlines,Paris,Oslo,non-stop,2h 15m ,,12/10/2022,12/10/2022,14:00,16:15
166,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 00m ,Standard,12/10/2022,13/10/2022,07:00,12:00
101,"Vueling, Norwegian ",Paris,Oslo,1 stop,6h 50m ,Economy,12/10/2022,14/10/2022,07:10,14:00
260,Scandinavian Airlines,Paris,Oslo,1 stop,4h 45m ,,12/10/2022,15/10/2022,10:40,15:25
167,"Transavia, Scandinavian Airlines ",Paris,Oslo,1 stop,5h 40m ,,12/10/2022,16/10/2022,13:05,18:45
213,Norwegian,Paris,Oslo,1 stop,5h 30m ,LowFare,12/10/2022,17/10/2022,13:30,19:00
123,Ryanair,Paris,Oslo,1 stop,6h 35m ,Standard,12/10/2022,18/10/2022,08:15,14:50
242,Scandinavian Airlines,Paris,Oslo,non-stop,2h 20m ,,12/10/2022,19/10/2022,14:00,16:20
229,Scandinavian Airlines,Paris,Oslo,non-stop,2h 20m ,,12/10/2022,12/10/2022,14:00,16:20
123,"Vueling, Norwegian ",Paris,Oslo,1 stop,5h 25m ,Economy,12/10/2022,13/10/2022,07:00,12:25
333,Air France,Paris,Oslo,non-stop,2h 15m ,Light,12/10/2022,14/10/2022,14:25,16:40
305,Scandinavian Airlines,Paris,Oslo,1 stop,3h 45m ,,12/10/2022,15/10/2022,14:30,18:15
145,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 10m ,Standard,12/10/2022,16/10/2022,07:15,12:25
133,"Vueling, Norwegian ",Paris,Oslo,1 stop,6h 00m ,Economy,12/10/2022,17/10/2022,17:50,23:50
166,"British Airways, Norwegian ",Paris,Oslo,1 stop,5h 00m ,Basic Economy,12/10/2022,18/10/2022,17:50,22:50
263,Scandinavian Airlines,Paris,Oslo,1 stop,4h 45m ,,12/10/2022,19/10/2022,10:40,15:25
221,SWISS,Paris,Oslo,1 stop,5h 40m ,Economy,12/10/2022,12/10/2022,07:35,13:15
157,"easyJet, Norwegian ",Paris,Oslo,1 stop,5h 30m ,Standard,12/10/2022,13/10/2022,18:20,23:50
219,"Transavia France, Scandinavian Airlines ",Paris,Oslo,1 stop,5h 05m ,Economy,12/10/2022,14/10/2022,07:00,12:05
413,Air France,Paris,Oslo,non-stop,2h 20m ,Light,12/10/2022,15/10/2022,20:55,23:15
200,Brussels Airlines,Paris,Oslo,1 stop,7h 15m ,,12/10/2022,16/10/2022,09:55,17:10
201,"easyJet, Scandinavian Airlines ",Paris,Oslo,1 stop,5h 55m ,Standard,12/10/2022,17/10/2022,08:30,14:25
233,Austrian Airlines,Paris,Oslo,1 stop,6h 25m ,Economy Light,12/10/2022,18/10/2022,07:10,13:35
229,Lufthansa,Prague,Warsaw,1 stop,4h 50m ,Economy Light,11/10/2022,12/10/2022,17:00,21:50
169,"Ryanair, LOT ",Prague,Warsaw,1 stop,3h 40m ,Standard,11/10/2022,13/10/2022,12:10,15:50
45,"Regiojet, České dráhy ",Prague,Warsaw,1 stop,9h 13m ,,11/10/2022,14/10/2022,12:18,21:31
440,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,15/10/2022,09:55,11:15
177,Ryanair,Prague,Warsaw,1 stop,5h 45m ,Standard,11/10/2022,16/10/2022,06:20,12:05
229,Lufthansa,Prague,Warsaw,1 stop,4h 50m ,Economy Light,11/10/2022,17/10/2022,17:00,21:50
206,"Ryanair, Wizz Air ",Prague,Warsaw,1 stop,5h 25m ,Standard,11/10/2022,18/10/2022,17:30,22:55
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,19/10/2022,18:00,19:20
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,12/10/2022,12:50,14:10
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,13/10/2022,07:15,08:35
229,Austrian Airlines,Prague,Warsaw,1 stop,6h 15m ,Economy Light,11/10/2022,14/10/2022,16:25,22:40
344,"Ryanair, Wizz Air ",Prague,Warsaw,1 stop,5h 15m ,Standard,11/10/2022,15/10/2022,17:55,23:10
413,"Wizz Air, Austrian Airlines ",Prague,Warsaw,2 stops,6h 00m ,Economy,11/10/2022,16/10/2022,08:15,14:15
530,Lufthansa,Prague,Warsaw,1 stop,3h 55m ,Economy Light,11/10/2022,17/10/2022,08:40,12:35
511,KLM,Prague,Warsaw,1 stop,4h 35m ,Light,11/10/2022,18/10/2022,14:20,18:55
535,"airBaltic, LOT ",Prague,Warsaw,1 stop,4h 15m ,Economy,11/10/2022,19/10/2022,14:45,19:00
42,"České dráhy, PKP Intercity ",Prague,Warsaw,1 stop,9h 09m ,,11/10/2022,12/10/2022,14:02,23:11
440,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,13/10/2022,20:10,21:30
440,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,14/10/2022,12:50,14:10
241,"Ryanair, Wizz Air ",Prague,Warsaw,1 stop,4h 50m ,Standard,11/10/2022,15/10/2022,06:10,11:00
198,"Scandinavian Airlines, Ryanair ",Prague,Warsaw,1 stop,6h 00m ,Standard,11/10/2022,16/10/2022,16:25,22:25
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,17/10/2022,18:00,19:20
277,Lufthansa,Prague,Warsaw,1 stop,4h 50m ,Economy Light,11/10/2022,18/10/2022,17:00,21:50
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,19/10/2022,09:55,11:15
228,"easyJet, Wizz Air ",Prague,Warsaw,1 stop,6h 20m ,Standard,11/10/2022,12/10/2022,16:50,23:10
323,"Eurowings, Scandinavian Airlines ",Prague,Warsaw,1 stop,5h 10m ,Basic,11/10/2022,13/10/2022,12:40,17:50
488,Lufthansa,Prague,Warsaw,1 stop,4h 10m ,Economy Classic,11/10/2022,14/10/2022,17:00,21:10
528,Austrian Airlines,Prague,Warsaw,1 stop,3h 00m ,Economy Light,11/10/2022,15/10/2022,11:15,14:15
339,"Norwegian, Wizz Air ",Prague,Warsaw,1 stop,6h 30m ,LowFare,11/10/2022,16/10/2022,09:00,15:30
510,"Eurowings, Lufthansa ",Prague,Warsaw,2 stops,5h 35m ,Basic,11/10/2022,17/10/2022,16:15,21:50
719,Austrian Airlines,Prague,Warsaw,1 stop,3h 10m ,Economy Classic,11/10/2022,18/10/2022,07:30,10:40
401,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,19/10/2022,19:50,21:10
376,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,12/10/2022,19:50,21:10
34,České dráhy,Prague,Warsaw,1 stop,9h 20m ,,11/10/2022,13/10/2022,13:42,23:02
376,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,14/10/2022,07:15,08:35
385,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,15/10/2022,12:50,14:10
385,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,16/10/2022,09:55,11:15
177,Ryanair,Prague,Warsaw,1 stop,5h 25m ,Standard,11/10/2022,17/10/2022,06:40,12:05
268,Ryanair,Prague,Warsaw,1 stop,5h 00m ,Standard,11/10/2022,18/10/2022,15:15,20:15
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,19/10/2022,18:00,19:20
265,"Ryanair, LOT ",Prague,Warsaw,1 stop,5h 25m ,Standard,11/10/2022,12/10/2022,06:00,11:25
323,KLM,Prague,Warsaw,1 stop,5h 30m ,Light,11/10/2022,13/10/2022,06:05,11:35
265,"Regiojet, LOT ",Prague,Warsaw,1 stop,10h 05m ,Economy,11/10/2022,14/10/2022,10:30,20:35
303,Ryanair,Prague,Warsaw,1 stop,6h 30m ,Standard,11/10/2022,15/10/2022,11:10,17:40
406,"Norwegian, Scandinavian Airlines ",Prague,Warsaw,1 stop,6h 10m ,LowFare,11/10/2022,16/10/2022,11:40,17:50
695,SWISS,Prague,Warsaw,1 stop,4h 00m ,Economy,11/10/2022,17/10/2022,09:55,13:55
692,Lufthansa,Prague,Warsaw,1 stop,3h 55m ,Economy Light,11/10/2022,18/10/2022,08:40,12:35
228,Lufthansa,Prague,Warsaw,1 stop,3h 50m ,Economy Light,11/10/2022,19/10/2022,18:00,21:50
32,České dráhy,Prague,Warsaw,1 stop,8h 56m ,,11/10/2022,12/10/2022,04:42,13:38
338,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,13/10/2022,19:50,21:10
193,"Ryanair, Wizz Air ",Prague,Warsaw,1 stop,3h 50m ,Standard,11/10/2022,14/10/2022,19:20,23:10
228,Lufthansa,Prague,Warsaw,1 stop,3h 50m ,Economy Light,11/10/2022,15/10/2022,18:00,21:50
120,Ryanair,Prague,Warsaw,1 stop,6h 20m ,Standard,11/10/2022,16/10/2022,17:50,00:10
219,Ryanair,Prague,Warsaw,1 stop,4h 55m ,Standard,11/10/2022,17/10/2022,19:20,00:15
290,"Ryanair, LOT ",Prague,Warsaw,1 stop,3h 35m ,Standard,11/10/2022,18/10/2022,16:15,19:50
466,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,19/10/2022,18:00,19:20
303,"Ryanair, LOT ",Prague,Warsaw,1 stop,4h 30m ,Standard,11/10/2022,12/10/2022,15:20,19:50
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,13/10/2022,12:50,14:10
520,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,14/10/2022,09:55,11:15
292,KLM,Prague,Warsaw,1 stop,5h 30m ,Light,11/10/2022,15/10/2022,06:05,11:35
230,"Ryanair, Lufthansa ",Prague,Warsaw,2 stops,6h 30m ,Standard,11/10/2022,16/10/2022,15:20,21:50
266,"Regiojet, LOT ",Prague,Warsaw,1 stop,10h 05m ,Economy,11/10/2022,17/10/2022,10:30,20:35
480,"Austrian Airlines, LOT ",Prague,Warsaw,1 stop,4h 20m ,Economy Light,11/10/2022,18/10/2022,16:25,20:45
309,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,19/10/2022,19:50,21:10
66,"České dráhy, PKP Intercity ",Prague,Warsaw,1 stop,9h 36m ,,11/10/2022,12/10/2022,06:02,15:38
309,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,13/10/2022,18:10,19:30
309,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,14/10/2022,12:50,14:10
309,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,15/10/2022,09:55,11:15
230,"Ryanair, Wizz Air ",Prague,Warsaw,1 stop,4h 25m ,Standard,11/10/2022,16/10/2022,06:35,11:00
238,"Transavia, Ryanair ",Prague,Warsaw,1 stop,5h 15m ,Standard,11/10/2022,17/10/2022,08:55,14:10
275,"Regiojet, LOT ",Prague,Warsaw,1 stop,10h 05m ,Economy,11/10/2022,18/10/2022,10:30,20:35
409,"Eurowings, Scandinavian Airlines ",Prague,Warsaw,1 stop,5h 40m ,Basic,11/10/2022,19/10/2022,12:10,17:50
471,"Austrian Airlines, LOT ",Prague,Warsaw,2 stops,4h 35m ,Economy Light,11/10/2022,12/10/2022,11:15,15:50
574,"Austrian Airlines, LOT ",Prague,Warsaw,1 stop,3h 10m ,Economy Light,11/10/2022,13/10/2022,07:30,10:40
513,Lufthansa,Prague,Warsaw,1 stop,4h 50m ,Economy Light,11/10/2022,14/10/2022,17:00,21:50
461,"Eurowings, Wizz Air ",Prague,Warsaw,1 stop,5h 50m ,Basic,11/10/2022,15/10/2022,17:20,23:10
448,"Eurowings, LOT ",Prague,Warsaw,2 stops,6h 20m ,Basic,11/10/2022,16/10/2022,16:00,22:20
665,Austrian Airlines,Prague,Warsaw,1 stop,3h 10m ,Economy Classic,11/10/2022,17/10/2022,07:30,10:40
228,Lufthansa,Prague,Warsaw,1 stop,4h 50m ,Economy Light,11/10/2022,18/10/2022,17:00,21:50
34,České dráhy,Prague,Warsaw,1 stop,8h 06m ,,11/10/2022,19/10/2022,13:25,21:31
303,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,12/10/2022,19:50,21:10
303,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,13/10/2022,18:00,19:20
303,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,14/10/2022,09:55,11:15
303,LOT,Prague,Warsaw,non-stop,1h 20m ,Economy,11/10/2022,15/10/2022,07:15,08:35
149,"Ryanair, LOT ",Prague,Warsaw,1 stop,5h 20m ,Standard,11/10/2022,16/10/2022,13:55,19:15
195,"Ryanair, Wizz Air ",Prague,Warsaw,1 stop,4h 45m ,Standard,11/10/2022,17/10/2022,06:15,11:00
